"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2024-05-04 12:07:41+08:00",120.9464,15.3072,37.82,39.47,37.82,37.82,1007.0,31.0,1007.0,1009.0,5.57,108.0,5.32,76.0,"2024-05-04 05:31:21+08:00","2024-05-04 18:14:32+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:07:41.342952+08:00","Gapan","","",""
10000.0,"2024-05-04 12:04:00+08:00",125.1717,6.1128,33.88,38.81,33.88,33.88,1009.0,52.0,"","",5.66,180.0,"",20.0,"2024-05-04 05:25:32+08:00","2024-05-04 17:46:33+08:00",801.0,"Clouds","few clouds","02d","2024-05-04 12:07:43.081140+08:00","General Santos",1.0,8162.0,""
10000.0,"2024-05-04 12:07:44+08:00",120.8817,14.3869,32.99,39.49,32.14,33.9,1008.0,60.0,1008.0,1001.0,4.58,84.0,5.16,75.0,"2024-05-04 05:32:45+08:00","2024-05-04 18:13:39+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:07:44.731079+08:00","General Trias",2.0,2084056.0,""
10000.0,"2024-05-04 12:07:47+08:00",125.1167,8.8333,33.59,37.2,33.59,33.59,1008.0,49.0,1008.0,947.0,2.68,20.0,3.49,100.0,"2024-05-04 05:22:33+08:00","2024-05-04 17:49:58+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:07:47.230211+08:00","Gingoog City","","",""
10000.0,"2024-05-04 12:07:49+08:00",122.8706,10.0989,33.75,36.62,33.75,33.75,1007.0,46.0,1007.0,987.0,3.44,338.0,4.38,100.0,"2024-05-04 05:30:01+08:00","2024-05-04 18:00:28+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:07:49.664217+08:00","Himamaylan","","",""
10000.0,"2024-05-04 12:07:50+08:00",121.8892,17.1485,37.72,38.64,37.72,37.72,1008.0,29.0,1008.0,993.0,3.53,213.0,3.54,0.0,"2024-05-04 05:25:14+08:00","2024-05-04 18:13:06+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:07:51.014513+08:00","Ilagan","","",""
10000.0,"2024-05-04 12:07:53+08:00",124.4,8.25,31.4,35.18,31.4,31.4,1008.0,58.0,1008.0,972.0,2.83,320.0,2.67,63.0,"2024-05-04 05:26:06+08:00","2024-05-04 17:52:09+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:07:53.257205+08:00","Iligan City","","",""
10000.0,"2024-05-04 12:07:55+08:00",122.55,10.75,34.1,35.1,34.1,34.1,1007.0,38.0,1007.0,1006.0,5.51,64.0,6.17,100.0,"2024-05-04 05:30:32+08:00","2024-05-04 18:02:32+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:07:55.558268+08:00","Iloilo City","","",""
10000.0,"2024-05-04 12:07:57+08:00",120.9367,14.4297,33.12,39.83,32.21,33.96,1008.0,60.0,1008.0,1002.0,5.07,107.0,6.19,60.0,"2024-05-04 05:32:29+08:00","2024-05-04 18:13:29+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:07:57.533363+08:00","Imus",2.0,2037715.0,""
10000.0,"2024-05-04 12:07:58+08:00",123.4167,13.4167,37.06,37.02,37.06,37.06,1008.0,27.0,1008.0,988.0,2.62,58.0,3.85,80.0,"2024-05-04 05:23:49+08:00","2024-05-04 18:02:18+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:07:58.963317+08:00","Iriga City","","",""
10000.0,"2024-05-04 12:04:02+08:00",122.9888,10.2048,36.65,38.06,36.65,36.65,1007.0,33.0,1007.0,987.0,2.75,68.0,4.24,100.0,"2024-05-04 05:29:26+08:00","2024-05-04 18:00:07+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:01.048892+08:00","Isabela","","",""
10000.0,"2024-05-04 12:08:02+08:00",122.8122,9.9889,33.37,36.17,33.37,33.37,1008.0,47.0,1008.0,988.0,3.72,338.0,4.34,100.0,"2024-05-04 05:30:23+08:00","2024-05-04 18:00:34+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:02.927069+08:00","Kabankalan","","",""
10000.0,"2024-05-04 12:08:05+08:00",125.0894,7.0083,25.75,26.42,25.75,25.75,1009.0,78.0,1009.0,951.0,0.87,66.0,1.99,100.0,"2024-05-04 05:24:49+08:00","2024-05-04 17:47:56+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:05.490371+08:00","Kidapawan","","",""
10000.0,"2024-05-04 12:04:03+08:00",124.8469,6.5031,35.29,38.74,35.29,35.29,1007.0,43.0,1007.0,973.0,1.47,301.0,1.44,79.0,"2024-05-04 05:26:22+08:00","2024-05-04 17:48:19+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:07.132290+08:00","Koronadal","","",""
10000.0,"2024-05-04 12:08:09+08:00",122.9208,10.4233,33.26,35.68,33.26,33.26,1007.0,46.0,1007.0,1001.0,5.93,325.0,4.79,100.0,"2024-05-04 05:29:26+08:00","2024-05-04 18:00:39+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:09.549638+08:00","La Carlota","","",""
10000.0,"2024-05-04 12:08:11+08:00",125.7022,6.0872,27.38,30.84,27.38,27.38,1008.0,82.0,1008.0,989.0,7.44,11.0,7.04,83.0,"2024-05-04 05:23:26+08:00","2024-05-04 17:44:24+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:11.242593+08:00","Lamitan","","",""
10000.0,"2024-05-04 12:08:13+08:00",120.5936,18.1989,31.36,36.74,31.36,31.36,1009.0,64.0,1009.0,1004.0,6.77,266.0,5.42,4.0,"2024-05-04 05:29:04+08:00","2024-05-04 18:19:38+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:08:13.406918+08:00","Laoag","","",""
10000.0,"2024-05-04 12:04:03+08:00",123.9494,10.3103,32.39,34.12,32.39,32.39,1008.0,46.0,1008.0,997.0,4.61,77.0,4.58,60.0,"2024-05-04 05:25:27+08:00","2024-05-04 17:56:24+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:14.699758+08:00","Lapu-Lapu City","","",""
10000.0,"2024-05-04 12:08:15+08:00",120.9828,14.4506,33.14,39.88,32.17,33.92,1009.0,60.0,"","",5.81,149.0,10.73,50.0,"2024-05-04 05:32:16+08:00","2024-05-04 18:13:19+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:08:15.979845+08:00","Las Piñas",2.0,2005706.0,""
10000.0,"2024-05-04 12:08:17+08:00",123.7333,13.1333,33.1,36.2,33.1,33.1,1009.0,49.0,1009.0,991.0,3.8,57.0,3.77,100.0,"2024-05-04 05:22:54+08:00","2024-05-04 18:00:41+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:17.479151+08:00","Legazpi City","","",""
10000.0,"2024-05-04 12:08:19+08:00",123.5325,13.2403,37.27,37.34,37.27,37.27,1008.0,27.0,1008.0,990.0,2.65,101.0,3.12,69.0,"2024-05-04 05:23:34+08:00","2024-05-04 18:01:37+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:19.620263+08:00","Ligao","","",""
10000.0,"2024-05-04 12:08:22+08:00",121.1667,13.95,33.24,33.94,33.24,33.24,1008.0,39.0,1008.0,983.0,3.25,101.0,3.91,75.0,"2024-05-04 05:32:09+08:00","2024-05-04 18:11:58+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:22.137249+08:00","Lipa City","","",""
10000.0,"2024-05-04 12:08:24+08:00",122.5967,10.8794,34.73,35.15,34.73,34.73,1007.0,34.0,1007.0,1005.0,5.83,66.0,6.27,100.0,"2024-05-04 05:30:11+08:00","2024-05-04 18:02:30+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:24.339396+08:00","Lucena","","",""
10000.0,"2024-05-04 12:08:25+08:00",122.4347,10.8925,37.27,35.73,37.27,37.27,1008.0,20.0,1008.0,981.0,5.68,75.0,5.02,100.0,"2024-05-04 05:30:49+08:00","2024-05-04 18:03:10+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:25.640489+08:00","Maasin","","",""
10000.0,"2024-05-04 12:08:27+08:00",120.5736,15.2216,37.35,38.97,37.35,37.35,1008.0,32.0,1008.0,990.0,3.94,98.0,4.6,56.0,"2024-05-04 05:32:57+08:00","2024-05-04 18:15:55+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:27.314154+08:00","Mabalacat City","","",""
10000.0,"2024-05-04 12:08:28+08:00",121.0327,14.5503,33.26,40.19,32.11,33.86,1010.0,60.0,"","",5.81,149.0,10.73,33.0,"2024-05-04 05:31:57+08:00","2024-05-04 18:13:15+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:08:28.930273+08:00","Makati City",2.0,2083945.0,""
10000.0,"2024-05-04 12:08:30+08:00",119.9379,15.6361,33.42,38.11,33.42,33.42,1009.0,53.0,1009.0,985.0,5.63,270.0,4.24,12.0,"2024-05-04 05:34:58+08:00","2024-05-04 18:18:59+08:00",801.0,"Clouds","few clouds","02d","2024-05-04 12:08:30.661322+08:00","Malabon","","",""
10000.0,"2024-05-04 12:08:31+08:00",125.0833,8.15,33.11,32.78,33.11,33.11,1008.0,34.0,1008.0,903.0,1.72,103.0,2.9,83.0,"2024-05-04 05:23:29+08:00","2024-05-04 17:49:18+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:32.024101+08:00","Malaybalay","","",""
10000.0,"2024-05-04 12:08:33+08:00",120.8117,14.8419,33.97,38.67,32.84,33.97,1008.0,51.0,1008.0,1009.0,4.16,205.0,4.35,91.0,"2024-05-04 05:32:28+08:00","2024-05-04 18:14:30+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:33.822950+08:00","Malolos",2.0,2008256.0,""
10000.0,"2024-05-04 12:08:35+08:00",121.0409,14.5832,33.4,40.4,32.12,33.87,1010.0,61.0,"","",5.36,180.0,6.71,34.0,"2024-05-04 05:31:52+08:00","2024-05-04 18:13:15+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:08:35.329560+08:00","Mandaluyong City",2.0,2083945.0,""
10000.0,"2024-05-04 12:08:37+08:00",123.9333,10.3333,32.78,34.09,32.78,32.78,1008.0,43.0,1008.0,995.0,4.38,76.0,4.38,65.0,"2024-05-04 05:25:30+08:00","2024-05-04 17:56:30+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:37.757572+08:00","Mandaue City","","",""
10000.0,"2024-05-04 12:08:39+08:00",120.9822,14.6042,33.66,40.66,32.21,33.96,1009.0,61.0,"","",2.68,31.0,10.28,48.0,"2024-05-04 05:32:05+08:00","2024-05-04 18:13:31+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:08:39.606283+08:00","Manila",2.0,2008256.0,""
10000.0,"2024-05-04 12:08:41+08:00",124.2928,7.9986,27.65,29.14,27.65,27.65,1008.0,62.0,1008.0,925.0,2.35,336.0,1.71,84.0,"2024-05-04 05:26:50+08:00","2024-05-04 17:52:17+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:41.454216+08:00","Marawi","","",""
10000.0,"2024-05-04 12:08:43+08:00",125.4708,9.7339,30.38,33.79,30.38,30.38,1008.0,61.0,1008.0,998.0,4.09,75.0,5.6,93.0,"2024-05-04 05:20:04+08:00","2024-05-04 17:49:38+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:43.533050+08:00","Mati","","",""
10000.0,"2024-05-04 12:08:44+08:00",120.9608,14.7369,33.82,40.82,32.23,33.98,1009.0,65.0,"","",2.68,31.0,10.28,58.0,"2024-05-04 05:32:00+08:00","2024-05-04 18:13:46+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:44.748416+08:00","Meycauayan",2.0,2008256.0,""
10000.0,"2024-05-04 12:08:46+08:00",120.9031,15.7161,38.06,39.21,38.06,38.06,1007.0,29.0,1007.0,1002.0,4.37,109.0,4.49,35.0,"2024-05-04 05:31:00+08:00","2024-05-04 18:15:13+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:08:46.911408+08:00","Muñoz","","",""
10000.0,"2024-05-04 12:08:48+08:00",123.1814,13.6192,35.99,36.93,35.99,35.99,1008.0,33.0,1008.0,1001.0,1.17,12.0,3.55,99.0,"2024-05-04 05:24:31+08:00","2024-05-04 18:03:30+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:48.639116+08:00","Naga","","",""
10000.0,"2024-05-04 12:08:49+08:00",120.95,14.6667,33.82,40.82,32.23,33.99,1009.0,63.0,"","",2.68,31.0,10.28,59.0,"2024-05-04 05:32:08+08:00","2024-05-04 18:13:43+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:50.007057+08:00","Navotas",2.0,2008256.0,""
10000.0,"2024-05-04 12:03:53+08:00",120.2828,14.8292,33.88,37.8,33.88,33.88,1008.0,49.0,1008.0,990.0,3.25,168.0,3.7,77.0,"2024-05-04 05:34:36+08:00","2024-05-04 18:16:36+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:51.782879+08:00","Olongapo","","",""
10000.0,"2024-05-04 12:04:07+08:00",124.6075,11.0064,33.35,37.31,33.35,33.35,1008.0,51.0,1008.0,989.0,2.29,213.0,4.33,99.0,"2024-05-04 05:21:59+08:00","2024-05-04 17:54:36+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:53.011812+08:00","Ormoc","","",""
10000.0,"2024-05-04 12:08:54+08:00",123.8044,8.4858,31.36,36.17,31.36,31.36,1008.0,62.0,1008.0,994.0,3.9,26.0,2.43,94.0,"2024-05-04 05:28:13+08:00","2024-05-04 17:54:49+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:54.867227+08:00","Oroquieta","","",""
10000.0,"2024-05-04 12:08:56+08:00",123.8333,8.15,33.17,38.54,33.17,33.17,1008.0,56.0,1008.0,967.0,3.75,39.0,2.47,88.0,"2024-05-04 05:28:29+08:00","2024-05-04 17:54:18+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:08:56.571305+08:00","Ozamiz City","","",""
10000.0,"2024-05-04 12:04:08+08:00",123.43700000000001,7.8257,32.93,35.07,32.93,32.93,1007.0,46.0,1007.0,988.0,2.65,151.0,1.53,83.0,"2024-05-04 05:30:27+08:00","2024-05-04 17:55:30+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:08:58.598732+08:00","Pagadian","","",""
10000.0,"2024-05-04 12:09:00+08:00",121.0833,15.55,38.26,40.26,38.26,38.26,1007.0,31.0,1007.0,996.0,4.17,143.0,4.19,66.0,"2024-05-04 05:30:30+08:00","2024-05-04 18:14:18+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:00.508251+08:00","Palayan City","","",""
10000.0,"2024-05-04 12:09:02+08:00",125.6842,7.3081,28.45,31.72,28.45,28.45,1008.0,71.0,1008.0,1010.0,1.76,326.0,3.07,100.0,"2024-05-04 05:22:05+08:00","2024-05-04 17:45:54+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:02.400268+08:00","Panabo","","",""
10000.0,"2024-05-04 12:09:04+08:00",121.0175,14.4816,33.23,39.74,32.14,33.9,1009.0,59.0,"","",5.81,149.0,10.73,41.0,"2024-05-04 05:32:06+08:00","2024-05-04 18:13:13+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:09:04.439733+08:00","Paranaque City",2.0,2005706.0,""
10000.0,"2024-05-04 12:06:56+08:00",121.065,14.587,33.33,40.33,32.05,33.81,1008.0,61.0,1008.0,1005.0,5.55,152.0,6.89,29.0,"2024-05-04 05:31:46+08:00","2024-05-04 18:13:10+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:09:06.326981+08:00","Pasig",2.0,2083945.0,""
10000.0,"2024-05-04 12:09:08+08:00",118.7333,9.7333,31.61,36.46,31.61,31.61,1008.0,61.0,1008.0,998.0,4.22,89.0,4.54,100.0,"2024-05-04 05:47:00+08:00","2024-05-04 18:16:35+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:08.337395+08:00","Puerto Princesa City","","",""
10000.0,"2024-05-04 12:08:13+08:00",121.0333,14.6333,33.53,40.53,32.04,33.79,1009.0,61.0,"","",2.68,31.0,10.28,37.0,"2024-05-04 05:31:50+08:00","2024-05-04 18:13:21+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:09:09.435665+08:00","Quezon City",2.0,2008256.0,""
10000.0,"2024-05-04 12:09:11+08:00",121.6201,17.1189,35.91,37.08,35.91,35.91,1008.0,34.0,1008.0,1000.0,3.14,154.0,3.41,0.0,"2024-05-04 05:26:21+08:00","2024-05-04 18:14:08+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:09:11.209151+08:00","Roxas","","",""
10000.0,"2024-05-04 12:09:13+08:00",123.4242,10.9447,30.22,32.85,30.22,30.22,1009.0,58.0,1009.0,1001.0,4.64,46.0,4.28,100.0,"2024-05-04 05:26:48+08:00","2024-05-04 17:59:16+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:13.788101+08:00","Sagay","","",""
10000.0,"2024-05-04 12:09:15+08:00",120.5431,14.7678,33.97,39.02,33.97,33.97,1009.0,52.0,1009.0,995.0,3.38,144.0,4.04,74.0,"2024-05-04 05:33:38+08:00","2024-05-04 18:15:28+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:15.801060+08:00","Samal",2.0,2008256.0,""
10000.0,"2024-05-04 12:09:16+08:00",120.8931,15.5448,38.1,39.62,38.1,38.1,1007.0,30.0,1007.0,1007.0,3.71,137.0,4.11,67.0,"2024-05-04 05:31:16+08:00","2024-05-04 18:15:03+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:17.021639+08:00","San Carlos","","",""
10000.0,"2024-05-04 12:09:18+08:00",120.3166,16.6159,30.77,35.1,30.77,30.77,1008.0,63.0,1008.0,1002.0,4.68,265.0,4.24,4.0,"2024-05-04 05:32:13+08:00","2024-05-04 18:18:43+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:09:18.540042+08:00","San Fernando","","",""
10000.0,"2024-05-04 12:09:20+08:00",121.8712,17.8927,36.75,39.22,36.75,36.75,1009.0,36.0,1009.0,980.0,0.74,152.0,2.44,0.0,"2024-05-04 05:24:21+08:00","2024-05-04 18:14:08+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:09:20.994053+08:00","San Jose","","",""
10000.0,"2024-05-04 12:09:22+08:00",121.0453,14.8139,33.56,40.56,31.93,34.22,1007.0,65.0,1007.0,999.0,2.36,215.0,4.04,54.0,"2024-05-04 05:31:34+08:00","2024-05-04 18:13:31+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:22.660886+08:00","San Jose del Monte",2.0,2008256.0,""
10000.0,"2024-05-04 12:09:24+08:00",120.4583,17.7422,35.5,42.5,35.5,35.5,1009.0,67.0,1009.0,993.0,5.27,245.0,4.44,15.0,"2024-05-04 05:30:12+08:00","2024-05-04 18:19:35+08:00",801.0,"Clouds","few clouds","02d","2024-05-04 12:09:24.793420+08:00","San Juan",2.0,2043564.0,""
10000.0,"2024-05-04 12:09:26+08:00",120.6197,14.9696,36.39,39.22,36.39,36.39,1008.0,38.0,1008.0,997.0,4.24,154.0,5.0,77.0,"2024-05-04 05:33:05+08:00","2024-05-04 18:15:25+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:26.530086+08:00","San Pablo","","",""
10000.0,"2024-05-04 12:09:28+08:00",121.8833,17.2,37.62,38.48,37.62,37.62,1008.0,29.0,1008.0,986.0,3.55,210.0,3.53,0.0,"2024-05-04 05:25:12+08:00","2024-05-04 18:13:11+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:09:28.738721+08:00","San Pedro","","",""
10000.0,"2024-05-04 12:09:30+08:00",120.9378,15.4238,37.99,39.43,37.99,37.99,1007.0,30.0,1007.0,1008.0,4.48,129.0,4.68,76.0,"2024-05-04 05:31:14+08:00","2024-05-04 18:14:43+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:30.963875+08:00","Santa Rosa","","",""
10000.0,"2024-05-04 12:09:32+08:00",120.4449,17.2939,35.54,42.54,35.54,35.54,1009.0,54.0,1009.0,1003.0,5.43,261.0,4.01,3.0,"2024-05-04 05:30:50+08:00","2024-05-04 18:19:04+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:09:32.755249+08:00","Santiago",2.0,2043564.0,""
10000.0,"2024-05-04 12:09:33+08:00",121.7645,17.3997,37.03,37.8,37.03,37.03,1008.0,30.0,1008.0,998.0,2.95,200.0,3.62,0.0,"2024-05-04 05:25:25+08:00","2024-05-04 18:13:55+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:09:34.006323+08:00","Santo Tomas","","",""
10000.0,"2024-05-04 12:09:36+08:00",122.9667,10.8,33.09,35.63,33.09,33.09,1007.0,47.0,1007.0,1001.0,8.11,20.0,6.97,100.0,"2024-05-04 05:28:48+08:00","2024-05-04 18:00:55+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:36.509837+08:00","Silay City","","",""
10000.0,"2024-05-04 12:09:38+08:00",122.4042,9.7519,33.05,36.39,33.05,33.05,1007.0,50.0,1007.0,995.0,3.04,333.0,5.03,75.0,"2024-05-04 05:32:18+08:00","2024-05-04 18:01:55+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:38.411913+08:00","Sipalay","","",""
10000.0,"2024-05-04 12:09:39+08:00",125.5,9.75,30.27,33.79,30.27,30.27,1008.0,62.0,1008.0,999.0,4.36,78.0,5.61,96.0,"2024-05-04 05:19:56+08:00","2024-05-04 17:49:32+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:39.892254+08:00","Surigao City","","",""
10000.0,"2024-05-04 12:09:41+08:00",123.7336,13.3586,28.4,31.62,28.4,28.4,1010.0,71.0,1010.0,999.0,2.96,104.0,3.77,81.0,"2024-05-04 05:22:37+08:00","2024-05-04 18:00:58+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:41.336361+08:00","Tabaco","","",""
10000.0,"2024-05-04 12:09:43+08:00",121.4443,17.4189,34.95,35.75,34.95,34.95,1009.0,35.0,1009.0,967.0,3.74,133.0,3.57,0.0,"2024-05-04 05:26:40+08:00","2024-05-04 18:15:14+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:09:43.618540+08:00","Tabuk","","",""
10000.0,"2024-05-04 12:09:44+08:00",125.0,11.25,29.72,33.71,29.72,29.72,1008.0,67.0,1008.0,1005.0,3.57,155.0,3.58,100.0,"2024-05-04 05:20:08+08:00","2024-05-04 17:53:20+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:45.076647+08:00","Tacloban City","","",""
10000.0,"2024-05-04 12:09:47+08:00",124.6764,6.6925,35.28,37.74,35.28,35.28,1007.0,40.0,1007.0,998.0,1.55,33.0,1.44,85.0,"2024-05-04 05:26:50+08:00","2024-05-04 17:49:13+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:47.219409+08:00","Tacurong","","",""
10000.0,"2024-05-04 12:09:49+08:00",120.9337,14.1059,28.36,27.71,28.08,30.37,1008.0,36.0,1008.0,980.0,4.1,72.0,4.56,85.0,"2024-05-04 05:32:54+08:00","2024-05-04 18:13:05+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:49.414449+08:00","Tagaytay City",2.0,2084056.0,""
10000.0,"2024-05-04 12:09:50+08:00",121.0792,14.5243,33.55,40.55,32.25,34.54,1009.0,59.0,"","",5.36,180.0,6.71,28.0,"2024-05-04 05:31:48+08:00","2024-05-04 18:13:02+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:09:50.801412+08:00","Taguig",2.0,2083945.0,""
10000.0,"2024-05-04 12:09:53+08:00",122.9226,14.1343,32.24,36.72,32.24,32.24,1009.0,57.0,1009.0,995.0,4.44,60.0,4.06,76.0,"2024-05-04 05:24:54+08:00","2024-05-04 18:05:10+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:53.366322+08:00","Talisay","","",""
10000.0,"2024-05-04 12:09:55+08:00",121.1498,14.0863,31.57,32.56,31.29,33.58,1008.0,45.0,1008.0,986.0,3.98,55.0,3.58,74.0,"2024-05-04 05:32:03+08:00","2024-05-04 18:12:12+08:00",803.0,"Clouds","broken clouds","04d","2024-05-04 12:09:55.531277+08:00","Tanauan",2.0,2084056.0,""
10000.0,"2024-05-04 12:09:57+08:00",126.1986,9.0783,29.67,32.98,29.67,29.67,1008.0,64.0,1008.0,1002.0,3.11,43.0,2.45,48.0,"2024-05-04 05:17:56+08:00","2024-05-04 17:45:56+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:09:57.504791+08:00","Tandag","","",""
10000.0,"2024-05-04 12:09:59+08:00",122.9306,10.6339,32.41,35.13,32.41,32.41,1007.0,50.0,1007.0,1003.0,7.68,349.0,6.32,100.0,"2024-05-04 05:29:09+08:00","2024-05-04 18:00:52+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:09:59.637208+08:00","Tangub","","",""
10000.0,"2024-05-04 12:10:00+08:00",123.1583,9.5153,29.77,33.82,29.77,29.77,1008.0,67.0,1008.0,990.0,2.11,10.0,3.85,100.0,"2024-05-04 05:29:34+08:00","2024-05-04 17:58:37+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:10:00.918417+08:00","Tanjay","","",""
10000.0,"2024-05-04 12:10:02+08:00",120.5986,15.4889,37.68,38.58,37.68,37.68,1007.0,29.0,1007.0,1008.0,2.73,108.0,3.48,48.0,"2024-05-04 05:32:31+08:00","2024-05-04 18:16:09+08:00",802.0,"Clouds","scattered clouds","03d","2024-05-04 12:10:02.947534+08:00","Tarlac City","","",""
10000.0,"2024-05-04 12:10:04+08:00",121.5911,14.0289,34.91,35.94,34.91,34.91,1009.0,36.0,1009.0,976.0,3.33,78.0,4.52,93.0,"2024-05-04 05:30:22+08:00","2024-05-04 18:10:22+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:10:04.442391+08:00","Tayabas","","",""
10000.0,"2024-05-04 12:10:06+08:00",123.6333,10.3833,32.78,34.32,32.78,32.78,1008.0,44.0,1008.0,997.0,0.91,313.0,2.73,100.0,"2024-05-04 05:26:38+08:00","2024-05-04 17:57:45+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:10:06.513683+08:00","Toledo City","","",""
10000.0,"2024-05-04 12:10:09+08:00",121.7269,17.6131,36.39,37.04,36.39,36.39,1008.0,31.0,1008.0,1012.0,4.0,203.0,4.26,0.0,"2024-05-04 05:25:18+08:00","2024-05-04 18:14:21+08:00",800.0,"Clear","clear sky","01d","2024-05-04 12:10:09.055464+08:00","Tuguegarao","","",""
10000.0,"2024-05-04 12:10:10+08:00",120.5711,15.9761,39.55,39.66,39.55,39.55,1007.0,23.0,1007.0,1004.0,4.64,156.0,4.39,16.0,"2024-05-04 05:32:00+08:00","2024-05-04 18:16:53+08:00",801.0,"Clouds","few clouds","02d","2024-05-04 12:10:10.312925+08:00","Urdaneta","","",""
10000.0,"2024-05-04 12:10:12+08:00",124.5725,11.1089,34.39,37.9,34.39,34.39,1008.0,46.0,1008.0,993.0,1.1,219.0,4.13,98.0,"2024-05-04 05:22:00+08:00","2024-05-04 17:54:52+08:00",804.0,"Clouds","overcast clouds","04d","2024-05-04 12:10:12.080467+08:00","Valencia","","",""
